daily_rate,hotel_type,is_canceled,days_in_advance,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
239,Resort Hotel,no,50,2016,August,36,31,1,4,2,0,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2016-09-05
181,Resort Hotel,no,61,2016,September,36,3,1,1,2,0,0,0,0,0,E,G,0,No Deposit,0,1,Check-Out,2016-09-05
157,Resort Hotel,no,237,2016,September,37,4,1,0,3,0,0,0,0,0,E,G,1,No Deposit,1,2,Check-Out,2016-09-05
94.4,Resort Hotel,no,211,2016,September,36,3,1,1,2,0,1,0,0,0,E,F,2,No Deposit,0,2,Check-Out,2016-09-05
111.75,Resort Hotel,no,228,2016,September,36,2,2,2,2,0,0,0,0,0,E,F,0,No Deposit,1,0,Check-Out,2016-09-06
138.6,Resort Hotel,no,54,2016,September,37,10,0,1,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2016-09-11
146.1,Resort Hotel,no,205,2016,September,37,8,0,3,2,1,0,0,0,0,C,C,0,No Deposit,1,0,Check-Out,2016-09-11
167,Resort Hotel,no,71,2016,September,38,12,1,1,2,0,0,0,0,0,H,H,1,No Deposit,1,1,Check-Out,2016-09-14
129,Resort Hotel,no,10,2016,September,38,13,0,2,2,0,1,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-09-15
131,Resort Hotel,no,145,2016,September,38,15,0,3,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2016-09-18
205.67,Resort Hotel,no,55,2016,September,38,17,2,1,4,0,0,0,0,0,H,H,4,No Deposit,1,0,Check-Out,2016-09-20
51.94,Resort Hotel,no,35,2016,September,39,18,2,0,1,0,0,0,0,0,A,C,0,No Deposit,0,1,Check-Out,2016-09-20
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,2,0,0,0,0,0,E,F,0,No Deposit,0,0,Check-Out,2016-09-30
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,1,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2016-09-30
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,2,0,0,0,0,0,E,F,0,No Deposit,0,0,Check-Out,2016-09-30
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-09-30
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,2,0,0,0,0,0,E,F,0,No Deposit,0,0,Check-Out,2016-09-30
116.1,Resort Hotel,no,146,2016,September,40,29,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-09-30
136,Resort Hotel,no,0,2016,September,40,30,0,1,1,0,0,0,0,0,D,D,0,No Deposit,1,1,Check-Out,2016-10-01
146,Resort Hotel,no,12,2016,October,40,1,0,1,2,0,0,0,0,0,E,G,0,No Deposit,1,0,Check-Out,2016-10-02
198,Resort Hotel,no,12,2016,October,41,2,1,0,2,0,0,0,0,0,G,G,0,No Deposit,1,0,Check-Out,2016-10-03
69.49,Resort Hotel,no,0,2016,October,41,4,0,1,2,0,0,0,0,0,A,A,0,No Deposit,1,2,Check-Out,2016-10-05
105,Resort Hotel,no,0,2016,October,41,5,0,1,2,0,0,0,0,0,D,D,0,No Deposit,1,0,Check-Out,2016-10-06
124,Resort Hotel,no,0,2016,October,41,3,1,2,2,0,0,0,0,0,E,E,1,No Deposit,1,0,Check-Out,2016-10-06
89.1,Resort Hotel,no,59,2016,October,41,5,0,1,2,0,0,0,0,0,E,E,0,No Deposit,1,0,Check-Out,2016-10-06
161,Resort Hotel,no,17,2016,October,41,7,0,2,2,2,0,0,0,0,G,G,0,No Deposit,1,0,Check-Out,2016-10-09
158.1,Resort Hotel,no,100,2016,October,41,6,1,3,2,0,0,0,0,0,G,G,0,No Deposit,1,0,Check-Out,2016-10-10
66,Resort Hotel,no,12,2016,October,42,10,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2016-10-12
46.96,Resort Hotel,no,2,2016,October,42,11,0,1,1,0,0,0,0,0,A,A,0,No Deposit,1,1,Check-Out,2016-10-12
96,Resort Hotel,no,0,2016,October,42,11,0,2,2,0,0,0,0,0,E,F,0,No Deposit,1,0,Check-Out,2016-10-13
0,Resort Hotel,no,0,2016,October,42,15,0,0,2,0,0,1,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-10-15
54,Resort Hotel,no,68,2016,October,43,16,1,0,2,0,0,0,0,0,A,A,0,No Deposit,1,0,Check-Out,2016-10-17
90,Resort Hotel,no,3,2016,October,42,15,2,1,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2016-10-18
42.65,Resort Hotel,no,2,2016,October,43,17,1,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-19
42.65,Resort Hotel,no,1,2016,October,43,19,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-10-20
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
43.89,Resort Hotel,no,28,2016,October,43,18,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-10-20
50.18,Resort Hotel,no,0,2016,October,44,26,0,2,2,0,0,0,0,0,A,C,0,No Deposit,0,0,Check-Out,2016-10-28
96,Resort Hotel,no,0,2016,November,45,2,0,3,2,0,0,0,0,0,F,F,1,No Deposit,1,0,Check-Out,2016-11-05
51.47,Resort Hotel,no,108,2016,October,45,31,1,5,2,0,0,0,0,0,E,E,2,No Deposit,0,0,Check-Out,2016-11-06
100,Resort Hotel,no,25,2016,November,46,10,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-11-12
37,Resort Hotel,no,13,2016,November,46,7,1,4,2,0,0,0,0,0,D,E,1,No Deposit,0,0,Check-Out,2016-11-12
93,Resort Hotel,no,51,2016,November,46,11,0,2,3,0,0,0,0,0,H,H,1,No Deposit,1,1,Check-Out,2016-11-13
37.71,Resort Hotel,no,113,2016,November,47,13,2,4,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2016-11-19
29,Resort Hotel,no,54,2016,November,47,19,2,3,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2016-11-24
63,Resort Hotel,no,0,2016,December,49,1,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2016-12-02
66,Resort Hotel,no,1,2016,December,49,3,0,1,2,0,0,0,0,0,A,D,1,No Deposit,1,0,Check-Out,2016-12-04
61.8,Resort Hotel,no,155,2016,December,50,5,2,5,2,0,0,0,0,0,E,E,0,No Deposit,1,2,Check-Out,2016-12-12
41.11,Resort Hotel,no,0,2016,December,51,12,1,0,2,0,0,0,0,0,A,D,0,No Deposit,1,1,Check-Out,2016-12-13
42,Resort Hotel,no,16,2016,December,51,16,0,1,1,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2016-12-17
35.11,Resort Hotel,no,5,2016,December,52,18,1,0,2,0,0,0,0,0,A,I,0,No Deposit,0,1,Check-Out,2016-12-19
30,Resort Hotel,no,35,2016,December,52,19,1,1,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2016-12-21
90,Resort Hotel,no,0,2016,December,52,20,0,1,2,0,0,0,0,0,A,G,0,No Deposit,1,0,Check-Out,2016-12-21
75,Resort Hotel,no,36,2016,December,53,27,0,1,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2016-12-28
60,Resort Hotel,no,16,2016,December,53,29,0,1,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2016-12-30
180,Resort Hotel,no,10,2016,December,53,31,0,1,2,2,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2017-01-01
64,Resort Hotel,no,1,2017,January,1,4,0,2,2,0,0,0,0,0,E,E,1,No Deposit,0,1,Check-Out,2017-01-06
215.25,Resort Hotel,no,54,2016,December,53,30,2,6,2,2,0,0,0,0,G,G,0,No Deposit,1,0,Check-Out,2017-01-07
34.44,Resort Hotel,no,0,2017,January,2,8,1,0,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-01-09
30.99,Resort Hotel,no,0,2017,January,2,9,1,0,2,0,0,1,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-01-10
48,Resort Hotel,no,12,2017,January,2,12,0,2,2,0,0,0,0,0,A,D,0,No Deposit,0,2,Check-Out,2017-01-14
4,Resort Hotel,no,0,2017,January,4,25,0,1,1,0,0,1,0,0,A,D,1,No Deposit,0,0,Check-Out,2017-01-26
31.45,Resort Hotel,no,1,2017,January,4,25,0,3,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-01-28
48,Resort Hotel,no,17,2017,January,4,26,0,3,2,0,0,0,0,0,A,D,0,No Deposit,0,1,Check-Out,2017-01-29
69,Resort Hotel,no,80,2017,January,5,30,1,1,2,0,0,0,0,0,D,E,2,No Deposit,1,0,Check-Out,2017-02-01
56.21,Resort Hotel,no,1,2017,February,5,3,0,1,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-02-04
29.6,Resort Hotel,no,56,2017,January,5,31,0,4,1,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-02-04
68,Resort Hotel,no,0,2017,February,6,10,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-02-11
73.06,Resort Hotel,no,22,2017,February,7,12,1,0,2,2,0,0,0,0,C,C,0,No Deposit,0,1,Check-Out,2017-02-13
52.35,Resort Hotel,no,0,2017,February,7,14,0,2,2,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-02-16
95,Resort Hotel,no,27,2017,February,7,14,0,2,2,2,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-02-16
68,Resort Hotel,no,0,2017,February,7,16,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-02-17
68,Resort Hotel,no,1,2017,February,7,17,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-02-19
48,Resort Hotel,no,24,2017,February,8,19,1,0,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-02-20
74,Resort Hotel,no,21,2017,February,8,20,1,0,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-02-21
48,Resort Hotel,no,65,2017,February,7,16,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-02-21
89,Resort Hotel,no,88,2017,February,8,25,1,1,2,2,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-02-27
82,Resort Hotel,no,88,2017,February,8,25,1,1,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-02-27
89,Resort Hotel,no,88,2017,February,8,25,1,1,2,2,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-02-27
87.85,Resort Hotel,no,19,2017,February,9,26,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-02-27
90.4,Resort Hotel,no,53,2017,February,8,25,2,3,2,2,0,0,0,0,G,G,2,No Deposit,0,2,Check-Out,2017-03-02
72.4,Resort Hotel,no,53,2017,February,8,25,2,3,2,0,0,0,0,0,E,E,2,No Deposit,0,2,Check-Out,2017-03-02
87,Resort Hotel,no,13,2017,March,10,5,2,0,2,0,0,0,0,0,E,E,1,No Deposit,1,0,Check-Out,2017-03-07
50,Resort Hotel,no,77,2017,March,10,10,0,1,2,0,0,0,0,0,E,G,0,No Deposit,0,0,Check-Out,2017-03-11
65,Resort Hotel,no,9,2017,March,10,10,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,2,Check-Out,2017-03-11
100,Resort Hotel,no,0,2017,March,12,19,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-03-20
100,Resort Hotel,no,0,2017,March,12,19,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-03-20
41.6,Resort Hotel,no,241,2017,March,12,21,2,5,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-03-28
100,Resort Hotel,no,0,2017,March,13,28,0,1,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-03-29
100,Resort Hotel,no,0,2017,March,13,28,0,1,2,0,0,0,0,0,F,F,0,No Deposit,0,0,Check-Out,2017-03-29
60,Resort Hotel,no,63,2017,April,14,6,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-04-08
42,Resort Hotel,no,151,2017,April,14,4,0,5,1,0,0,0,0,0,A,D,5,No Deposit,0,0,Check-Out,2017-04-09
110,Resort Hotel,no,14,2017,April,14,6,0,3,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-04-09
110,Resort Hotel,no,0,2017,April,14,8,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,2,Check-Out,2017-04-09
99,Resort Hotel,no,21,2017,April,15,11,0,1,2,0,0,0,0,0,E,F,0,No Deposit,0,1,Check-Out,2017-04-12
98,Resort Hotel,no,0,2017,April,16,17,1,0,2,0,0,0,0,0,D,D,1,No Deposit,1,0,Check-Out,2017-04-18
91,Resort Hotel,no,0,2017,April,16,18,0,2,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-04-20
80.75,Resort Hotel,no,0,2017,April,16,19,0,1,2,0,0,0,0,0,A,D,0,No Deposit,0,0,Check-Out,2017-04-20
114.6,Resort Hotel,no,84,2017,April,16,18,1,5,1,0,0,0,0,0,E,E,1,No Deposit,0,0,Check-Out,2017-04-24
74.6,Resort Hotel,no,85,2017,April,16,19,1,4,2,0,0,0,0,0,E,E,2,No Deposit,0,1,Check-Out,2017-04-24
74.6,Resort Hotel,no,0,2017,April,16,20,1,3,2,0,0,0,0,0,A,A,1,No Deposit,0,0,Check-Out,2017-04-24
107,Resort Hotel,no,1,2017,April,17,29,0,1,2,0,0,0,0,0,E,E,0,No Deposit,1,0,Check-Out,2017-04-30
111.25,Resort Hotel,no,96,2017,May,19,7,2,0,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-09
139.4,Resort Hotel,no,35,2017,May,18,5,2,2,2,0,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-05-09
118.25,Resort Hotel,no,96,2017,May,19,7,2,0,2,0,0,0,0,0,E,E,0,No Deposit,1,1,Check-Out,2017-05-09
106,Resort Hotel,no,42,2017,May,19,12,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-14
55.5,Resort Hotel,no,319,2017,May,19,12,2,2,2,0,1,0,0,0,A,A,1,No Deposit,0,3,Check-Out,2017-05-16
85,Resort Hotel,no,12,2017,May,20,16,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-05-18
96.25,Resort Hotel,no,106,2017,May,19,12,2,5,1,0,0,0,0,0,F,F,2,No Deposit,0,0,Check-Out,2017-05-19
100,Resort Hotel,no,120,2017,May,20,15,1,4,2,0,0,0,0,0,D,D,0,No Deposit,0,2,Check-Out,2017-05-20
123,Resort Hotel,no,93,2017,May,20,18,0,3,2,0,0,0,0,0,C,C,1,No Deposit,0,2,Check-Out,2017-05-21
76,Resort Hotel,no,25,2017,May,21,23,0,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-05-24
72,Resort Hotel,no,8,2017,May,21,23,0,1,1,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-24
80,Resort Hotel,no,1,2017,May,21,24,0,1,1,0,0,0,0,0,A,E,0,No Deposit,0,0,Check-Out,2017-05-25
55,Resort Hotel,no,203,2017,May,21,25,0,3,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-05-28
111,Resort Hotel,no,39,2017,May,21,26,1,2,2,0,0,0,0,0,C,C,0,No Deposit,1,1,Check-Out,2017-05-29
103,Resort Hotel,no,1,2017,June,22,2,0,2,2,0,0,1,0,0,A,A,0,No Deposit,1,1,Check-Out,2017-06-04
178.2,Resort Hotel,no,10,2017,May,22,28,1,0,3,1,0,0,0,0,H,H,0,No Deposit,0,1,Check-Out,2017-05-29
140.98,Resort Hotel,no,9,2017,May,21,27,2,1,1,1,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-30
159,Resort Hotel,no,2,2017,May,22,28,2,0,2,0,0,0,0,0,E,E,0,No Deposit,1,0,Check-Out,2017-05-30
165,Resort Hotel,no,32,2017,May,21,27,2,2,2,2,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-05-31
117,Resort Hotel,no,112,2017,May,22,28,2,1,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-05-31
137,Resort Hotel,no,83,2017,June,22,2,0,2,2,0,0,0,0,0,A,D,0,No Deposit,1,2,Check-Out,2017-06-04
107.8,Resort Hotel,no,110,2017,June,22,2,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-06-04
94.41,Resort Hotel,no,0,2017,June,22,1,0,3,2,0,0,0,0,0,D,D,0,No Deposit,1,1,Check-Out,2017-06-04
122,Resort Hotel,no,130,2017,June,22,1,1,3,1,0,0,0,0,0,A,A,3,No Deposit,1,1,Check-Out,2017-06-05
96,Resort Hotel,no,83,2017,June,23,7,0,1,2,0,0,0,0,0,A,A,0,No Deposit,1,1,Check-Out,2017-06-08
165,Resort Hotel,no,50,2017,June,23,8,0,1,2,0,0,0,0,0,E,E,0,No Deposit,0,0,Check-Out,2017-06-09
140,Resort Hotel,no,21,2017,June,24,13,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-14
234,Resort Hotel,no,17,2017,June,24,15,0,2,2,2,0,0,0,0,G,G,0,No Deposit,1,2,Check-Out,2017-06-17
154,Resort Hotel,no,146,2017,June,24,15,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-06-17
142,Resort Hotel,no,146,2017,June,24,15,0,2,2,0,0,0,0,0,E,E,0,No Deposit,1,1,Check-Out,2017-06-17
140,Resort Hotel,no,146,2017,June,24,15,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-06-17
92.82,Resort Hotel,no,1,2017,June,25,21,0,2,2,0,0,0,0,0,A,C,0,No Deposit,0,0,Check-Out,2017-06-23
288,Resort Hotel,no,57,2017,June,25,20,0,3,2,0,0,0,0,0,G,I,1,No Deposit,1,2,Check-Out,2017-06-23
248,Resort Hotel,no,57,2017,June,25,20,0,3,2,2,0,0,0,0,C,I,0,No Deposit,0,2,Check-Out,2017-06-23
189.33,Resort Hotel,no,33,2017,June,25,20,0,3,2,0,0,0,0,0,C,I,1,No Deposit,1,1,Check-Out,2017-06-23
180,Resort Hotel,no,33,2017,June,25,20,0,3,2,2,0,0,0,0,C,I,0,No Deposit,0,1,Check-Out,2017-06-23
212,Resort Hotel,no,247,2017,June,25,22,1,3,3,0,0,0,0,0,H,H,1,No Deposit,0,1,Check-Out,2017-06-26
155,Resort Hotel,no,19,2017,June,25,24,1,1,2,0,0,0,0,0,E,F,2,No Deposit,0,2,Check-Out,2017-06-26
111,Resort Hotel,no,104,2017,June,25,21,2,5,1,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-28
194,Resort Hotel,no,64,2017,June,25,21,2,5,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-28
130,Resort Hotel,no,44,2017,June,25,24,2,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-06-28
120.9,Resort Hotel,no,112,2017,June,26,30,0,1,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-01
128,Resort Hotel,no,28,2017,July,26,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-02
150,Resort Hotel,no,45,2017,July,26,1,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-02
117.74,Resort Hotel,no,0,2017,July,27,2,1,0,2,0,0,0,0,0,A,F,2,No Deposit,0,1,Check-Out,2017-07-03
173,Resort Hotel,no,1,2017,July,27,3,1,0,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-07-04
170,Resort Hotel,no,133,2017,July,27,3,1,1,2,0,0,0,0,0,E,G,1,No Deposit,0,0,Check-Out,2017-07-05
96.25,Resort Hotel,no,159,2017,July,27,2,2,1,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-05
162,Resort Hotel,no,72,2017,July,27,5,0,2,2,0,0,0,0,0,D,D,0,No Deposit,1,1,Check-Out,2017-07-07
200,Resort Hotel,no,57,2017,July,27,5,0,3,2,0,0,0,0,0,G,G,0,No Deposit,0,1,Check-Out,2017-07-08
160,Resort Hotel,no,0,2017,July,28,9,1,0,1,0,0,0,0,0,G,G,0,No Deposit,0,0,Check-Out,2017-07-10
120,Resort Hotel,no,153,2017,July,28,9,2,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-12
177,Resort Hotel,no,10,2017,July,27,8,2,2,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-12
167.25,Resort Hotel,no,21,2017,July,28,12,0,2,2,0,0,0,0,0,A,E,0,No Deposit,0,1,Check-Out,2017-07-14
96,Resort Hotel,no,0,2017,July,28,13,0,1,2,0,0,0,0,0,D,F,0,No Deposit,0,1,Check-Out,2017-07-14
185,Resort Hotel,no,164,2017,July,28,9,2,4,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-07-15
142,Resort Hotel,no,0,2017,July,28,14,0,1,2,0,0,0,0,0,A,I,0,No Deposit,1,1,Check-Out,2017-07-15
201.67,Resort Hotel,no,89,2017,July,28,13,0,3,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-16
147.7,Resort Hotel,no,0,2017,July,28,15,0,1,2,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-16
160,Resort Hotel,no,0,2017,July,29,16,1,0,3,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-17
168,Resort Hotel,no,0,2017,July,28,15,2,1,2,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-18
205.33,Resort Hotel,no,0,2017,July,28,15,2,1,3,0,0,0,0,0,D,D,0,No Deposit,0,0,Check-Out,2017-07-18
241.86,Resort Hotel,no,33,2017,July,28,11,2,5,2,0,0,0,0,0,F,F,0,No Deposit,1,0,Check-Out,2017-07-18
204.16,Resort Hotel,no,39,2017,July,28,15,2,2,1,1,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-19
220.16,Resort Hotel,no,39,2017,July,28,15,2,2,2,1,0,0,0,0,A,A,0,No Deposit,1,1,Check-Out,2017-07-19
150,Resort Hotel,no,199,2017,July,28,15,2,3,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-20
190,Resort Hotel,no,32,2017,July,29,20,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-21
228,Resort Hotel,no,1,2017,July,29,20,0,1,2,0,0,0,0,0,F,F,0,No Deposit,1,1,Check-Out,2017-07-21
156.6,Resort Hotel,no,17,2017,July,29,21,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-07-23
142.21,Resort Hotel,no,6,2017,July,29,21,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-07-23
222,Resort Hotel,no,9,2017,July,29,21,0,2,3,0,0,0,0,0,A,A,1,No Deposit,0,1,Check-Out,2017-07-23
231,Resort Hotel,no,6,2017,July,30,25,0,2,2,0,0,0,0,0,E,E,0,No Deposit,0,1,Check-Out,2017-07-27
105.31,Resort Hotel,no,0,2017,July,30,28,1,2,2,0,0,0,0,0,A,B,0,No Deposit,1,0,Check-Out,2017-07-31
102.73,Resort Hotel,no,0,2017,July,30,28,1,2,2,0,0,0,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-07-31
170.24,Resort Hotel,no,281,2017,July,31,30,2,1,2,2,0,0,0,0,C,C,0,No Deposit,0,1,Check-Out,2017-08-02
270,Resort Hotel,no,60,2017,July,30,29,2,3,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-08-03
250,Resort Hotel,no,76,2017,August,31,1,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,3,Check-Out,2017-08-03
0,Resort Hotel,no,0,2017,August,31,4,0,0,2,0,0,1,0,0,A,A,0,No Deposit,0,0,Check-Out,2017-08-04
246,Resort Hotel,no,112,2017,July,31,30,2,3,2,0,0,0,0,0,F,F,0,No Deposit,0,1,Check-Out,2017-08-04
315.5,Resort Hotel,no,117,2017,August,31,1,0,4,2,2,0,0,0,0,H,H,1,No Deposit,0,1,Check-Out,2017-08-05
176.4,Resort Hotel,no,29,2017,August,31,3,0,2,3,0,0,0,0,0,A,C,1,No Deposit,0,1,Check-Out,2017-08-05
164,Resort Hotel,no,3,2017,August,31,4,0,2,2,0,0,0,0,0,A,A,0,No Deposit,0,1,Check-Out,2017-08-06
230,Resort Hotel,no,2,2017,August,32,9,0,1,2,2,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-08-10
232,Resort Hotel,no,27,2017,August,32,8,0,2,1,0,0,0,0,0,E,E,2,No Deposit,0,1,Check-Out,2017-08-10
202,Resort Hotel,no,27,2017,August,32,8,0,2,2,0,0,0,0,0,D,D,0,No Deposit,0,1,Check-Out,2017-08-10
324,Resort Hotel,no,3,2017,August,32,12,0,1,2,2,0,0,0,0,G,G,0,No Deposit,1,1,Check-Out,2017-08-13
181.2,Resort Hotel,no,27,2017,August,33,13,1,0,2,0,0,0,0,0,A,C,0,No Deposit,1,2,Check-Out,2017-08-14
300,Resort Hotel,no,6,2017,August,33,14,1,1,2,2,0,0,0,0,H,H,0,No Deposit,0,1,Check-Out,2017-08-16
252.33,Resort Hotel,no,220,2017,August,33,13,2,1,2,2,0,0,0,0,C,C,2,No Deposit,1,2,Check-Out,2017-08-16
203.67,Resort Hotel,no,212,2017,August,32,11,2,4,2,0,0,0,0,0,E,E,1,No Deposit,0,4,Check-Out,2017-08-17
203.67,Resort Hotel,no,212,2017,August,32,11,2,4,2,0,0,0,0,0,E,E,1,No Deposit,0,4,Check-Out,2017-08-17
217.67,Resort Hotel,no,212,2017,August,32,11,2,4,2,0,0,0,0,0,E,E,1,No Deposit,0,4,Check-Out,2017-08-17
200,Resort Hotel,no,173,2017,August,32,11,2,4,2,0,0,0,0,0,D,D,0,No Deposit,0,4,Check-Out,2017-08-17
210,Resort Hotel,no,5,2017,August,33,16,0,1,2,0,0,0,0,0,A,A,0,No Deposit,0,2,Check-Out,2017-08-17
216,Resort Hotel,no,77,2017,August,33,16,0,2,2,0,0,0,0,0,D,F,0,No Deposit,0,2,Check-Out,2017-08-18
